ID,gemma_pred,qwen_pred,xone_pred,kanana_pred,label
FOLD0_00419,0.27734375,0.2578125,0.28125,0.26367188,0
FOLD0_00420,0.3515625,0.33984375,0.3125,0.34570312,1
FOLD0_00421,1.0,1.0,1.0,1.0,1
FOLD0_00422,0.89453125,0.99609375,0.99609375,0.765625,1
FOLD0_00423,0.24902344,0.24804688,0.23535156,0.26953125,1
FOLD0_00424,0.21972656,0.24316406,0.265625,0.24707031,0
FOLD0_00425,1.0,1.0,1.0,1.0,1
FOLD0_00426,0.328125,0.27929688,0.28710938,0.3046875,0
FOLD0_00427,0.34179688,0.40234375,0.36132812,0.296875,1
FOLD0_00428,0.3046875,0.25585938,0.19824219,0.265625,0
FOLD0_00429,0.296875,0.33984375,0.3125,0.28320312,1
FOLD0_00430,0.3203125,0.32617188,0.2890625,0.3515625,0
FOLD0_00431,0.27734375,0.26953125,0.26757812,0.25976562,0
FOLD0_00432,0.29492188,0.34765625,0.34765625,0.26171875,0
FOLD0_00433,0.34570312,0.38867188,0.35742188,0.33789062,0
FOLD0_00434,0.25585938,0.23828125,0.24414062,0.30859375,0
FOLD0_00435,0.37109375,0.35742188,0.3359375,0.32617188,0
FOLD0_00436,1.0,1.0,1.0,1.0,1
FOLD0_00437,0.23828125,0.28320312,0.265625,0.25195312,0
FOLD0_00438,0.3203125,0.3125,0.32421875,0.3125,1
FOLD0_00439,0.25585938,0.24121094,0.29492188,0.27148438,0
FOLD0_00440,0.31054688,0.359375,0.3984375,0.42773438,1
FOLD0_00441,0.31835938,0.35546875,0.30078125,0.30859375,1
FOLD0_00442,0.22949219,0.2734375,0.25585938,0.27929688,0
FOLD0_00443,0.2578125,0.26171875,0.33203125,0.29492188,0
FOLD0_00444,0.33398438,0.33984375,0.3046875,0.25976562,0
FOLD0_00445,0.25585938,0.28125,0.27539062,0.29101562,1
FOLD0_00446,0.26367188,0.25585938,0.3046875,0.29296875,0
FOLD0_00447,1.0,1.0,1.0,1.0,1
FOLD0_00448,0.50390625,0.6171875,0.58203125,0.8359375,0
FOLD0_00449,1.0,1.0,1.0,1.0,1
FOLD0_00450,0.734375,0.57421875,0.375,0.43164062,0
FOLD0_00451,0.34570312,0.34570312,0.36328125,0.2890625,0
FOLD0_00452,0.296875,0.2734375,0.34375,0.28710938,0
FOLD0_00453,1.0,1.0,1.0,1.0,1
FOLD0_00454,0.28125,0.27539062,0.28515625,0.30664062,0
FOLD0_00455,0.328125,0.36132812,0.36328125,0.31445312,0
FOLD0_00456,1.0,1.0,1.0,1.0,1
FOLD0_00457,0.87109375,0.91796875,0.92578125,0.73046875,1
FOLD0_00458,0.25,0.23339844,0.2734375,0.26757812,1
FOLD0_00459,0.25390625,0.30078125,0.37304688,0.296875,1
FOLD0_00460,0.29492188,0.31054688,0.38671875,0.32617188,1
FOLD0_00461,0.25390625,0.16796875,0.2890625,0.29882812,0
FOLD0_00462,0.31445312,0.35546875,0.35742188,0.31445312,0
FOLD0_00463,0.23046875,0.25585938,0.28515625,0.2421875,0
FOLD0_00464,0.28125,0.30859375,0.37109375,0.27148438,1
FOLD0_00465,1.0,1.0,1.0,1.0,1
FOLD0_00466,0.37695312,0.28710938,0.3125,0.27929688,0
FOLD0_00467,0.94921875,0.46679688,0.35546875,0.82421875,0
FOLD0_00468,0.3203125,0.29882812,0.2890625,0.34179688,1
FOLD0_00469,0.40820312,0.49609375,0.36523438,0.34960938,0
FOLD0_00470,0.23828125,0.30664062,0.25976562,0.3046875,1
FOLD0_00471,0.16308594,0.30664062,0.3515625,0.30859375,0
FOLD0_00472,0.4296875,0.34570312,0.43359375,0.53125,0
FOLD0_00473,0.9765625,0.99609375,0.98828125,0.95703125,1
FOLD0_00474,1.0,1.0,1.0,1.0,1
FOLD0_00475,0.25195312,0.31640625,0.29101562,0.328125,1
FOLD0_00476,0.29101562,0.26757812,0.28710938,0.28125,0
FOLD0_00477,0.29296875,0.2890625,0.31640625,0.29882812,0
FOLD0_00478,0.26953125,0.2578125,0.23632812,0.26953125,0
FOLD0_00479,1.0,1.0,1.0,1.0,1
FOLD0_00480,0.26953125,0.27929688,0.30664062,0.26953125,0
FOLD0_00481,0.99609375,0.9921875,0.99609375,0.984375,1
FOLD0_00482,0.40820312,0.9140625,0.61328125,0.71484375,0
FOLD0_00483,0.34960938,0.33203125,0.35351562,0.35351562,1
FOLD0_00484,0.26953125,0.32617188,0.28320312,0.32421875,0
FOLD0_00485,0.29882812,0.48242188,0.96484375,0.38867188,0
FOLD0_00486,1.0,1.0,1.0,1.0,1
FOLD0_00487,0.34179688,0.3359375,0.35546875,0.30664062,0
FOLD0_00488,0.37109375,0.29882812,0.31835938,0.32617188,1
FOLD0_00489,0.39648438,0.80078125,0.515625,0.55859375,1
FOLD0_00490,0.31054688,0.33203125,0.35742188,0.31054688,1
FOLD0_00491,0.3203125,0.27539062,0.32421875,0.3359375,0
FOLD0_00492,0.35546875,0.33398438,0.28710938,0.33007812,0
FOLD0_00493,0.78515625,0.95703125,0.9921875,0.98828125,1
FOLD0_00494,0.265625,0.29492188,0.32421875,0.32617188,1
FOLD0_00495,0.33203125,0.25585938,0.3125,0.30664062,0
FOLD0_00496,0.32421875,0.32226562,0.36328125,0.27929688,0
FOLD0_00497,0.28710938,0.26953125,0.30664062,0.28710938,0
FOLD0_00498,0.41015625,0.43945312,0.34375,0.40234375,0
FOLD0_00499,0.32421875,0.33398438,0.36914062,0.29296875,0
FOLD0_00500,0.21972656,0.30664062,0.25585938,0.28710938,0
FOLD0_00501,0.33398438,0.3125,0.33203125,0.31445312,0
FOLD0_00502,0.30664062,0.24902344,0.27734375,0.28710938,0
FOLD0_00503,1.0,1.0,1.0,1.0,1
FOLD0_00504,0.37304688,0.45898438,0.48046875,0.29296875,0
FOLD0_00505,0.80078125,0.61328125,0.51171875,0.7734375,1
FOLD0_00506,0.26367188,0.28320312,0.28125,0.29101562,1
FOLD0_00507,0.24902344,0.23730469,0.20117188,0.26757812,1
FOLD0_00508,1.0,1.0,1.0,1.0,1
FOLD0_00509,1.0,1.0,1.0,1.0,1
FOLD0_00510,0.39648438,0.37695312,0.23242188,0.2578125,0
FOLD0_00511,1.0,1.0,1.0,1.0,1
FOLD0_00512,1.0,1.0,1.0,1.0,1
FOLD0_00513,0.46875,0.48046875,0.35351562,0.38671875,0
FOLD0_00514,0.29101562,0.17773438,0.34179688,0.3203125,0
FOLD0_00515,0.33203125,0.296875,0.3046875,0.27929688,0
FOLD0_00516,0.28515625,0.33203125,0.25,0.25585938,1
FOLD0_00517,1.0,1.0,1.0,1.0,1
FOLD0_00518,1.0,1.0,1.0,1.0,1
FOLD0_00519,0.38867188,0.296875,0.3125,0.34375,1
FOLD0_00520,0.84765625,0.91796875,0.41992188,0.87890625,1
FOLD0_00521,0.328125,0.23632812,0.27539062,0.27734375,0
FOLD0_00522,0.32421875,0.35546875,0.31445312,0.3203125,0
FOLD0_00523,1.0,1.0,1.0,1.0,1
FOLD0_00524,0.30078125,0.30859375,0.26953125,0.30078125,0
FOLD0_00525,0.40429688,0.34570312,0.41210938,0.33984375,0
FOLD0_00526,1.0,0.984375,1.0,0.99609375,1
FOLD0_00527,0.37304688,0.32617188,0.30273438,0.29882812,0
FOLD0_00528,0.22558594,0.28515625,0.34375,0.32226562,0
FOLD0_00529,1.0,1.0,1.0,1.0,1
FOLD0_00530,0.31054688,0.28710938,0.26953125,0.33789062,1
FOLD0_00531,0.28710938,0.28710938,0.29296875,0.28515625,0
FOLD0_00532,0.28515625,0.29492188,0.29101562,0.26171875,0
FOLD0_00533,0.31835938,0.3359375,0.36328125,0.30078125,0
FOLD0_00534,0.28515625,0.46484375,0.3125,0.27929688,0
FOLD0_00535,0.33398438,0.30664062,0.30273438,0.28710938,0
FOLD0_00536,0.27734375,0.30859375,0.28125,0.2890625,0
FOLD0_00537,0.29492188,0.31835938,0.3046875,0.31054688,0
FOLD0_00538,0.27929688,0.3203125,0.3125,0.29296875,0
FOLD0_00539,0.27734375,0.27929688,0.3125,0.30078125,1
FOLD0_00540,0.9921875,0.97265625,0.98046875,0.92578125,1
FOLD0_00541,1.0,1.0,1.0,1.0,1
FOLD0_00542,0.98828125,1.0,0.99609375,0.99609375,1
FOLD0_00543,0.30664062,0.3046875,0.35351562,0.36523438,0
FOLD0_00544,0.27539062,0.296875,0.25,0.265625,0
FOLD0_00545,0.43359375,0.6484375,0.90234375,0.42578125,1
FOLD0_00546,0.38476562,0.3125,0.45117188,0.34375,1
FOLD0_00547,0.34570312,0.29492188,0.31835938,0.30078125,1
FOLD0_00548,0.67578125,0.7109375,0.5,0.66015625,1
FOLD0_00549,0.82421875,0.83984375,0.9296875,0.6875,1
FOLD0_00550,0.43359375,0.33398438,0.421875,0.52734375,1
FOLD0_00551,0.30664062,0.38476562,0.31054688,0.31640625,0
FOLD0_00552,0.38476562,0.37695312,0.33007812,0.31640625,0
FOLD0_00553,0.3515625,0.29492188,0.32617188,0.2890625,0
FOLD0_00554,0.65234375,0.6796875,0.52734375,0.34375,0
FOLD0_00555,0.94140625,0.85546875,0.94921875,0.75,1
FOLD0_00556,0.98828125,0.99609375,0.99609375,0.98828125,1
FOLD0_00557,0.31445312,0.23535156,0.31835938,0.30078125,0
FOLD0_00558,0.3046875,0.27734375,0.28710938,0.28710938,1
FOLD0_00559,0.25585938,0.25390625,0.25976562,0.20214844,0
FOLD0_00560,0.28125,0.26367188,0.33007812,0.24707031,0
FOLD0_00561,0.3046875,0.359375,0.30859375,0.30273438,1
FOLD0_00562,0.28125,0.296875,0.29101562,0.29101562,0
FOLD0_00563,0.4375,0.7109375,0.59375,0.9765625,1
FOLD0_00564,0.25585938,0.34375,0.27929688,0.33203125,0
FOLD0_00565,0.28515625,0.29296875,0.25976562,0.26171875,1
FOLD0_00566,0.26953125,0.3046875,0.26367188,0.32421875,1
FOLD0_00567,0.40429688,0.33203125,0.41015625,0.40820312,0
FOLD0_00568,1.0,1.0,1.0,1.0,1
FOLD0_00569,0.34960938,0.2890625,0.30859375,0.33203125,1
FOLD0_00570,0.30664062,0.265625,0.2890625,0.27539062,0
FOLD0_00571,0.32421875,0.30859375,0.3125,0.30273438,1
FOLD0_00572,0.28710938,0.27929688,0.25976562,0.27929688,0
FOLD0_00573,0.28515625,0.3046875,0.31640625,0.2890625,0
FOLD0_00574,1.0,1.0,1.0,1.0,1
FOLD0_00575,0.4453125,0.51171875,0.4609375,0.40234375,0
FOLD0_00576,1.0,1.0,1.0,1.0,1
FOLD0_00577,0.23828125,0.28710938,0.28710938,0.28515625,1
FOLD0_00578,0.31054688,0.27148438,0.24316406,0.27148438,0
FOLD0_00579,0.81640625,0.44726562,0.53515625,0.54296875,0
FOLD0_00580,0.34179688,0.3203125,0.31054688,0.30078125,0
FOLD0_00581,0.359375,0.30859375,0.28125,0.36132812,1
FOLD0_00582,0.25585938,0.27148438,0.30664062,0.24316406,0
FOLD0_00583,0.30078125,0.8125,0.45507812,0.3984375,0
FOLD0_00584,0.34179688,0.484375,0.29101562,0.33203125,0
FOLD0_00585,0.3671875,0.7265625,0.36132812,0.5625,0
FOLD0_00586,0.9375,1.0,0.98828125,0.99609375,1
FOLD0_00587,1.0,1.0,1.0,1.0,1
FOLD0_00588,0.23046875,0.171875,0.27539062,0.25585938,0
FOLD0_00589,1.0,1.0,1.0,1.0,1
FOLD0_00590,0.29296875,0.27539062,0.328125,0.33984375,0
FOLD0_00591,0.99609375,1.0,1.0,1.0,1
FOLD0_00592,1.0,0.9921875,0.99609375,0.96875,1
FOLD0_00593,0.27734375,0.35351562,0.30273438,0.28125,0
FOLD0_00594,0.3671875,0.36328125,0.40429688,0.3203125,0
FOLD0_00595,0.31445312,0.33203125,0.31054688,0.34960938,0
FOLD0_00596,0.28515625,0.2578125,0.28320312,0.28125,0
FOLD0_00597,0.99609375,0.9921875,1.0,0.98828125,1
FOLD0_00598,0.9765625,0.984375,0.99609375,0.99609375,1
FOLD0_00599,1.0,1.0,1.0,1.0,1
FOLD0_00600,0.34960938,0.31054688,0.32617188,0.29296875,1
FOLD0_00601,1.0,1.0,1.0,1.0,1
FOLD0_00602,0.29882812,0.26367188,0.28710938,0.3125,0
FOLD0_00603,0.38085938,0.46289062,0.38671875,0.375,0
FOLD0_00604,0.31054688,0.30664062,0.359375,0.29101562,0
FOLD0_00605,0.29101562,0.25195312,0.30664062,0.34960938,0
FOLD0_00606,0.37109375,0.33984375,0.40820312,0.35351562,0
FOLD0_00607,0.30664062,0.30859375,0.296875,0.30078125,0
FOLD0_00608,0.23339844,0.25976562,0.33984375,0.29492188,0
FOLD0_00609,0.328125,0.2578125,0.20996094,0.24023438,1
FOLD0_00610,0.27148438,0.29296875,0.28125,0.26953125,0
FOLD0_00611,0.29492188,0.3125,0.27734375,0.31640625,1
FOLD0_00612,0.99609375,1.0,1.0,1.0,1
FOLD0_00613,0.34960938,0.32421875,0.3203125,0.32617188,0
FOLD0_00614,0.4140625,0.6171875,0.41210938,0.3671875,0
FOLD0_00615,0.46484375,0.43359375,0.28125,0.32421875,0
FOLD0_00616,0.34570312,0.40234375,0.36132812,0.39648438,0
FOLD0_00617,0.26953125,0.24902344,0.31054688,0.296875,0
FOLD0_00618,0.36328125,0.50390625,0.39648438,0.38476562,0
FOLD0_00619,1.0,1.0,1.0,1.0,1
FOLD0_00620,0.31445312,0.33203125,0.30664062,0.34765625,0
FOLD0_00621,0.2734375,0.31445312,0.28710938,0.24121094,0
FOLD0_00622,1.0,1.0,1.0,1.0,1
FOLD0_00623,0.24316406,0.33984375,0.25585938,0.26171875,1
FOLD0_00624,0.28710938,0.32617188,0.31835938,0.33789062,0
FOLD0_00625,0.27734375,0.27929688,0.27539062,0.3125,0
FOLD0_00626,0.37695312,0.390625,0.36328125,0.2734375,1
FOLD0_00627,1.0,1.0,1.0,1.0,1
FOLD0_00628,0.33789062,0.3046875,0.3125,0.30273438,0
FOLD0_00629,1.0,1.0,1.0,1.0,1
FOLD0_00630,0.27734375,0.31054688,0.34570312,0.25976562,0
FOLD0_00631,0.28515625,0.15527344,0.28515625,0.2578125,0
FOLD0_00632,0.33789062,0.34179688,0.3203125,0.26953125,0
FOLD0_00633,0.359375,0.41015625,0.3671875,0.390625,1
FOLD0_00634,0.53125,0.53125,0.89453125,0.35546875,1
FOLD0_00635,0.99609375,1.0,0.98828125,1.0,1
FOLD0_00636,0.578125,0.53515625,0.46484375,0.49804688,0
FOLD0_00637,0.30664062,0.35351562,0.3125,0.26367188,1
FOLD0_00638,0.984375,1.0,0.99609375,0.99609375,1
FOLD0_00639,0.65234375,0.60546875,0.6328125,0.44140625,1
FOLD0_00640,0.28515625,0.30664062,0.24121094,0.328125,0
FOLD0_00641,1.0,1.0,1.0,1.0,1
FOLD0_00642,0.3046875,0.26953125,0.29101562,0.25976562,0
FOLD0_00643,0.41796875,0.5703125,0.859375,0.50390625,0
FOLD0_00644,0.31835938,0.2734375,0.28125,0.32226562,0
FOLD0_00645,1.0,1.0,1.0,1.0,1
FOLD0_00646,0.1796875,0.30664062,0.36328125,0.29492188,1
FOLD0_00647,0.42578125,0.34570312,0.50390625,0.3515625,1
FOLD0_00648,0.296875,0.24609375,0.2734375,0.27734375,0
FOLD0_00649,0.73828125,0.96484375,0.95703125,0.94140625,1
FOLD0_00650,0.31054688,0.38867188,0.25976562,0.28710938,1
FOLD0_00651,0.3046875,0.36328125,0.33398438,0.32226562,0
FOLD0_00652,0.33789062,0.32617188,0.31835938,0.35546875,0
FOLD0_00653,0.25,0.32421875,0.2734375,0.25585938,0
FOLD0_00654,0.25585938,0.26367188,0.30078125,0.30078125,0
FOLD0_00655,1.0,1.0,1.0,1.0,1
FOLD0_00656,0.25585938,0.2890625,0.31640625,0.33203125,0
FOLD0_00657,0.35546875,0.5625,0.60546875,0.4453125,1
FOLD0_00658,0.9765625,0.99609375,0.94140625,0.63671875,1
FOLD0_00659,0.8203125,0.57421875,0.72265625,0.875,1
FOLD0_00660,1.0,1.0,1.0,1.0,1
FOLD0_00661,0.33203125,0.32226562,0.3203125,0.28125,1
FOLD0_00662,0.26367188,0.5703125,0.31835938,0.58984375,0
FOLD0_00663,0.26953125,0.328125,0.28515625,0.28515625,1
FOLD0_00664,0.86328125,0.94921875,0.90625,0.40820312,1
FOLD0_00665,0.36328125,0.28515625,0.33203125,0.26953125,1
FOLD0_00666,0.328125,0.33203125,0.35546875,0.26171875,0
FOLD0_00667,1.0,1.0,1.0,1.0,1
FOLD0_00668,0.31445312,0.31640625,0.31054688,0.33203125,0
FOLD0_00669,0.92578125,0.83984375,0.8203125,0.984375,1
FOLD0_00670,0.44921875,0.484375,0.37304688,0.578125,1
FOLD0_00671,0.33789062,0.29492188,0.34960938,0.33789062,1
FOLD0_00672,0.296875,0.30664062,0.296875,0.3515625,0
FOLD0_00673,0.29492188,0.27929688,0.3359375,0.26953125,0
FOLD0_00674,0.32421875,0.30078125,0.27929688,0.28710938,0
FOLD0_00675,0.34179688,0.28320312,0.34179688,0.28710938,0
FOLD0_00676,0.328125,0.29492188,0.3125,0.29492188,0
FOLD0_00677,0.23925781,0.27148438,0.28710938,0.33203125,0
FOLD0_00678,0.33789062,0.38671875,0.4765625,0.36523438,0
FOLD0_00679,0.23632812,0.21777344,0.29492188,0.28515625,1
FOLD0_00680,0.40039062,0.38867188,0.45117188,0.5,0
FOLD0_00681,1.0,1.0,1.0,1.0,1
FOLD0_00682,1.0,0.98828125,0.99609375,0.9921875,1
FOLD0_00683,0.28515625,0.33789062,0.3984375,0.33203125,0
FOLD0_00684,0.33203125,0.29492188,0.33398438,0.29296875,0
FOLD0_00685,1.0,1.0,1.0,1.0,1
FOLD0_00686,0.20410156,0.28320312,0.3515625,0.29882812,0
FOLD0_00687,0.3203125,0.3125,0.34570312,0.30859375,1
FOLD0_00688,0.24511719,0.23925781,0.28710938,0.32226562,1
FOLD0_00689,0.38867188,0.6015625,0.91015625,0.88671875,1
FOLD0_00690,0.28710938,0.26757812,0.28125,0.27734375,0
FOLD0_00691,1.0,1.0,1.0,1.0,1
FOLD0_00692,1.0,1.0,1.0,1.0,1
FOLD0_00693,0.3046875,0.27148438,0.30859375,0.296875,0
FOLD0_00694,0.27539062,0.31054688,0.25195312,0.29492188,1
FOLD0_00695,0.30664062,0.29492188,0.30273438,0.3203125,1
FOLD0_00696,0.71875,0.47851562,0.984375,0.80078125,1
FOLD0_00697,0.25390625,0.25976562,0.31835938,0.3046875,1
FOLD0_00698,0.9765625,0.8359375,0.88671875,0.81640625,1
FOLD0_00699,0.9921875,0.99609375,0.984375,0.98828125,1
FOLD0_00700,0.3046875,0.33007812,0.32421875,0.28515625,0
FOLD0_00701,0.265625,0.3046875,0.2734375,0.30078125,0
FOLD0_00702,0.32421875,0.27539062,0.3359375,0.34765625,0
FOLD0_00703,0.28515625,0.28515625,0.29101562,0.34765625,1
FOLD0_00704,0.31835938,0.33789062,0.31054688,0.265625,0
FOLD0_00705,0.29101562,0.32421875,0.30664062,0.3359375,0
FOLD0_00706,0.30078125,0.31445312,0.33984375,0.3203125,0
FOLD0_00707,1.0,1.0,1.0,1.0,1
FOLD0_00708,0.38085938,0.29101562,0.36328125,0.59765625,0
FOLD0_00709,0.30664062,0.25585938,0.33984375,0.28515625,1
FOLD0_00710,0.5078125,0.39257812,0.80078125,0.49804688,1
FOLD0_00711,0.27734375,0.24902344,0.484375,0.328125,0
FOLD0_00712,0.40820312,0.60546875,0.33984375,0.7421875,1
FOLD0_00713,0.30664062,0.328125,0.26171875,0.25976562,0
FOLD0_00714,0.28710938,0.43164062,0.34960938,0.37109375,0
FOLD0_00715,0.29492188,0.30859375,0.296875,0.29101562,0
FOLD0_00716,0.3046875,0.30859375,0.31445312,0.328125,1
FOLD0_00717,0.33398438,0.29882812,0.37890625,0.33203125,0
FOLD0_00718,0.546875,0.953125,0.9296875,0.55078125,1
FOLD0_00719,0.28710938,0.30078125,0.296875,0.328125,0
FOLD0_00720,0.27929688,0.28320312,0.26953125,0.29492188,1
FOLD0_00721,0.4375,0.3203125,0.42382812,0.41210938,1
FOLD0_00722,0.26367188,0.27929688,0.24902344,0.28125,0
FOLD0_00723,1.0,1.0,1.0,1.0,1
FOLD0_00724,0.26367188,0.32421875,0.32617188,0.29101562,0
FOLD0_00725,1.0,1.0,1.0,1.0,1
FOLD0_00726,1.0,1.0,1.0,1.0,1
FOLD0_00727,0.28125,0.28125,0.27734375,0.33203125,0
FOLD0_00728,0.26953125,0.29296875,0.27148438,0.31640625,0
FOLD0_00729,0.8046875,0.4140625,0.40625,0.46289062,1
FOLD0_00730,0.26953125,0.31054688,0.26367188,0.30078125,0
FOLD0_00731,0.99609375,0.99609375,0.984375,0.96875,1
FOLD0_00732,0.40820312,0.31640625,0.32617188,0.36914062,0
FOLD0_00733,0.24804688,0.30664062,0.28320312,0.27148438,0
FOLD0_00734,0.3515625,0.38085938,0.34765625,0.33398438,0
FOLD0_00735,1.0,1.0,1.0,1.0,1
FOLD0_00736,0.25585938,0.31054688,0.32421875,0.25976562,0
FOLD0_00737,0.2734375,0.24511719,0.26953125,0.25195312,1
FOLD0_00738,0.37304688,0.61328125,0.359375,0.93359375,0
FOLD0_00739,0.43359375,0.48828125,0.33398438,0.35546875,0
FOLD0_00740,0.34960938,0.33789062,0.31835938,0.296875,0
FOLD0_00741,1.0,1.0,1.0,1.0,1
FOLD0_00742,1.0,1.0,1.0,1.0,1
FOLD0_00743,1.0,1.0,1.0,1.0,1
FOLD0_00744,1.0,1.0,1.0,1.0,1
FOLD0_00745,0.328125,0.44726562,0.36523438,0.37695312,1
FOLD0_00746,0.20800781,0.23828125,0.17285156,0.20214844,0
FOLD0_00747,1.0,1.0,1.0,1.0,1
FOLD0_00748,0.7734375,0.53125,0.81640625,0.77734375,0
FOLD0_00749,0.25585938,0.27929688,0.296875,0.30078125,0
FOLD0_00750,1.0,1.0,1.0,1.0,1
FOLD0_00751,1.0,1.0,1.0,1.0,1
FOLD0_00752,0.26953125,0.33789062,0.28710938,0.2734375,0
FOLD0_00753,0.31445312,0.29882812,0.25585938,0.29882812,1
FOLD0_00754,0.359375,0.46875,0.38085938,0.55859375,0
FOLD0_00755,0.9296875,0.8515625,0.79296875,0.76171875,1
FOLD0_00756,1.0,1.0,1.0,1.0,1
FOLD0_00757,0.296875,0.3046875,0.30664062,0.33984375,1
FOLD0_00758,0.30273438,0.2890625,0.31445312,0.31054688,0
FOLD0_00759,0.25390625,0.2890625,0.33789062,0.2734375,1
FOLD0_00760,0.31054688,0.3125,0.31445312,0.23242188,0
FOLD0_00761,0.31054688,0.328125,0.37890625,0.29492188,0
FOLD0_00762,0.26367188,0.33203125,0.31640625,0.2734375,0
FOLD0_00763,0.34570312,0.33398438,0.47851562,0.37695312,1
FOLD0_00764,0.36328125,0.34375,0.30273438,0.32421875,0
FOLD0_00765,0.43359375,0.40820312,0.34960938,0.41601562,0
FOLD0_00766,1.0,1.0,1.0,1.0,1
FOLD0_00767,0.34960938,0.25195312,0.54296875,0.515625,1
FOLD0_00768,0.9765625,0.9921875,0.9921875,0.984375,1
FOLD0_00769,0.31835938,0.30273438,0.28125,0.3203125,0
FOLD0_00770,1.0,1.0,1.0,1.0,1
FOLD0_00771,0.34960938,0.32617188,0.359375,0.2890625,0
FOLD0_00772,0.33789062,0.66015625,0.32617188,0.33984375,0
FOLD0_00773,0.23046875,0.26757812,0.23535156,0.21679688,0
FOLD0_00774,0.3046875,0.34179688,0.28125,0.328125,0
FOLD0_00775,0.27539062,0.20703125,0.29101562,0.30664062,1
FOLD0_00776,0.21289062,0.640625,0.28320312,0.24023438,0
FOLD0_00777,0.41015625,0.3046875,0.33398438,0.31835938,0
FOLD0_00778,1.0,1.0,1.0,1.0,1
FOLD0_00779,0.328125,0.3203125,0.28125,0.328125,1
FOLD0_00780,0.328125,0.35351562,0.29492188,0.34375,0
FOLD0_00781,0.97265625,1.0,0.99609375,0.9921875,1
FOLD0_00782,0.22167969,0.21972656,0.1953125,0.2890625,1
FOLD0_00783,0.33398438,0.4609375,0.42773438,0.36132812,1
FOLD0_00784,1.0,1.0,1.0,1.0,1
FOLD0_00785,0.37304688,0.40234375,0.36914062,0.34960938,0
FOLD0_00786,0.31835938,0.37304688,0.28320312,0.2890625,0
FOLD0_00787,1.0,1.0,1.0,1.0,1
FOLD0_00788,0.36328125,0.28320312,0.31054688,0.25390625,0
FOLD0_00789,0.25,0.3671875,0.30664062,0.33007812,1
FOLD0_00790,0.42578125,0.62890625,0.40234375,0.3203125,0
FOLD0_00791,0.29101562,0.31054688,0.296875,0.30664062,0
FOLD0_00792,1.0,1.0,1.0,1.0,1
FOLD0_00793,0.23925781,0.3359375,0.28710938,0.29882812,1
FOLD0_00794,0.31445312,0.1796875,0.3203125,0.3203125,0
FOLD0_00795,0.25585938,0.28710938,0.265625,0.28125,1
FOLD0_00796,0.890625,0.5546875,0.7890625,0.43164062,1
FOLD0_00797,0.328125,0.2890625,0.27734375,0.31835938,0
FOLD0_00798,1.0,1.0,1.0,1.0,1
FOLD0_00799,0.2734375,0.26953125,0.28125,0.29882812,0
FOLD0_00800,0.31054688,0.27539062,0.32226562,0.28515625,0
FOLD0_00801,0.3046875,0.83984375,0.6328125,0.33984375,1
FOLD0_00802,0.31835938,0.32421875,0.29882812,0.28515625,0
FOLD0_00803,0.31835938,0.27734375,0.29492188,0.3359375,1
FOLD0_00804,0.4296875,0.43164062,0.359375,0.46875,0
FOLD0_00805,1.0,1.0,1.0,1.0,1
FOLD0_00806,0.30078125,0.20507812,0.37304688,0.30859375,1
FOLD0_00807,0.30859375,0.265625,0.30859375,0.30664062,0
FOLD0_00808,0.34960938,0.4765625,0.3828125,0.39453125,1
FOLD0_00809,0.30664062,0.29882812,0.33398438,0.2890625,1
FOLD0_00810,0.48046875,0.34960938,0.921875,0.34179688,0
FOLD0_00811,0.30664062,0.27148438,0.29492188,0.30078125,1
FOLD0_00812,1.0,1.0,1.0,1.0,1
FOLD0_00813,0.28515625,0.34960938,0.35351562,0.30273438,1
FOLD0_00814,0.3046875,0.375,0.28320312,0.34570312,1
FOLD0_00815,0.30078125,0.30664062,0.26953125,0.29101562,0
FOLD0_00816,0.3046875,0.31054688,0.296875,0.29882812,1
FOLD0_00817,1.0,1.0,1.0,1.0,1
FOLD0_00818,0.27734375,0.2734375,0.2890625,0.25976562,0
FOLD0_00819,0.3671875,0.33203125,0.32226562,0.34375,1
FOLD0_00820,0.30664062,0.30078125,0.28710938,0.29882812,0
FOLD0_00821,0.296875,0.296875,0.25976562,0.23730469,0
FOLD0_00822,0.98828125,0.890625,0.98828125,0.96484375,1
FOLD0_00823,0.30664062,0.29492188,0.33398438,0.28710938,0
FOLD0_00824,0.9921875,0.9921875,1.0,0.9921875,1
FOLD0_00825,1.0,1.0,1.0,1.0,1
FOLD0_00826,0.33789062,0.26367188,0.30078125,0.27539062,0
FOLD0_00827,0.30078125,0.34960938,0.31445312,0.26953125,0
FOLD0_00828,1.0,1.0,1.0,1.0,1
FOLD0_00829,0.27734375,0.27929688,0.29101562,0.2578125,0
FOLD0_00830,0.26367188,0.26367188,0.30078125,0.2890625,0
FOLD0_00831,0.40429688,0.55078125,0.3984375,0.45703125,1
FOLD0_00832,0.99609375,0.99609375,0.9921875,0.99609375,1
FOLD0_00833,0.21972656,0.27539062,0.38671875,0.20214844,0
FOLD0_00834,0.34179688,0.34179688,0.30664062,0.29882812,0
FOLD0_00835,0.21191406,0.23828125,0.2578125,0.24609375,0
FOLD0_00836,0.4140625,0.32421875,0.7734375,0.80859375,1
FOLD0_00837,0.94921875,0.953125,0.96484375,0.9921875,1
FOLD0_00838,0.31445312,0.25585938,0.328125,0.28320312,0
